1509979661.39055;  38.95471;  28.76144
1509979694.74254;  39.47960;  28.33660
1509979728.09453;  39.40462;  28.93137
1509979761.44652;  40.15447;  29.10131
1509979794.79851;  40.15447;  29.61111
1509979828.15050;  39.85453;  30.63072
1509979861.50249;  40.52939;  31.31046
1509979894.85448;  41.65417;  30.46078
1509979928.20647;  41.05429;  31.39542
1509979961.55846;  41.35423;  30.54575
1509979994.91045;  41.87912;  31.05556
1509980028.26244;  42.92891;  31.90523
1509980061.61443;  42.17906;  31.05556
1509980094.96642;  42.02909;  32.41503
1509980128.31841;  42.17906;  33.77451
1509980161.67040;  42.47900;  33.60458
1509980195.02239;  43.60378;  33.34967
1509980228.37438;  43.15387;  33.77451
1509980261.72637;  43.45381;  34.02941
1509980295.07836;  43.60378;  33.77451
1509980328.43035;  43.60378;  34.53922
1509980361.78234;  44.12867;  33.60458
1509980395.13433;  44.27864;  34.02941
1509980428.48632;  45.25345;  34.19935
1509980461.83831;  45.02849;  35.47386
1509980495.19030;  45.70336;  34.53922
1509980528.54229;  45.25345;  34.96405
1509980561.89428;  45.77834;  35.98366
1509980595.24627;  46.07828;  36.40850
1509980628.59826;  46.30324;  34.96405
1509980661.95025;  47.20306;  36.06863
1509980695.30224;  46.82813;  36.49346
1509980728.65423;  47.35303;  36.40850
1509980762.00622;  46.75315;  36.49346
1509980795.35821;  47.12807;  36.23856
1509980828.71020;  47.27804;  36.49346
1509980862.06219;  49.22765;  36.32353
1509980895.41418;  49.67756;  37.17320
1509980928.76617;  49.45261;  37.51307
1509980962.11816;  49.30264;  36.49346
1509980995.47015;  49.45261;  37.25817
1509981028.82214;  50.50240;  37.42810
1509981062.17413;  50.87732;  37.76797
1509981095.52612;  50.50240;  37.34314
1509981128.87811;  50.80234;  37.42810
1509981162.23010;  51.77714;  37.25817
1509981195.58209;  52.30204;  36.66340
1509981228.93408;  52.75195;  38.10784
1509981262.28607;  52.00210;  37.25817
1509981295.63806;  52.60198;  37.68301
1509981328.99005;  53.72675;  38.36275
1509981362.34204;  54.17666;  37.68301
1509981395.69403;  54.77654;  38.78758
1509981429.04602;  54.55159;  37.93791
1509981462.39801;  55.30144;  38.53268
1509981495.75000;  55.45141;  38.95752
1509981529.10199;  55.52639;  39.38235
1509981562.45398;  55.97630;  38.70261
1509981595.80597;  55.22645;  39.38235
1509981629.15796;  56.27624;  39.46732
1509981662.50995;  56.57618;  38.78758
1509981695.86194;  57.17606;  38.53268
1509981729.21393;  57.77594;  39.38235
1509981762.56592;  57.70096;  39.29739
1509981795.91791;  57.77594;  38.87255
1509981829.26990;  57.47600;  39.89216
1509981862.62189;  57.62597;  38.53268
1509981895.97388;  57.92591;  39.29739
1509981929.32587;  59.12567;  38.78758
1509981962.67786;  58.67576;  39.04248
1509981996.02985;  58.67576;  39.72222
1509982029.38184;  59.27564;  38.95752
1509982062.73383;  59.27564;  38.36275
1509982096.08582;  60.32543;  39.55229
1509982129.43781;  59.87552;  39.72222
1509982162.78980;  60.32543;  39.38235
1509982196.14179;  60.55039;  40.14706
1509982229.49378;  60.62537;  38.70261
1509982262.84577;  61.52519;  38.02288
1509982296.19776;  60.70036;  38.27778
1509982329.54975;  61.52519;  37.76797
1509982362.90174;  62.20006;  38.61765
1509982396.25373;  62.57499;  38.10784
1509982429.60572;  62.05009;  37.17320
1509982462.95771;  62.50000;  36.57843
1509982496.30970;  62.94991;  36.40850
1509982529.66169;  63.17487;  36.57843
1509982563.01368;  62.94991;  36.32353
1509982596.36567;  63.69976;  36.23856
1509982629.71766;  63.77475;  35.98366
1509982663.06965;  64.59958;  35.89869
1509982696.42164;  65.27445;  34.96405
1509982729.77363;  65.19946;  36.66340
1509982763.12562;  63.92472;  35.04902
1509982796.47761;  66.02430;  34.45425
1509982829.82960;  64.59958;  34.45425
1509982863.18159;  65.49940;  33.51961
1509982896.53358;  66.54919;  33.94444
1509982929.88557;  65.79934;  33.43464
1509982963.23756;  66.09928;  32.92484
1509982996.58955;  66.47421;  31.73529
1509983029.94154;  66.32424;  32.58497
1509983063.29353;  65.34943;  31.14052
1509983096.64552;  65.19946;  31.65033
1509983129.99751;  65.49940;  30.63072
1509983163.34950;  66.92412;  29.95098
1509983196.70149;  66.02430;  30.37582
1509983230.05348;  65.94931;  29.44118
1509983263.40547;  66.17427;  29.18627
1509983296.75746;  66.02430;  29.01634
1509983330.10945;  66.32424;  28.33660
1509983363.46144;  65.42442;  27.99673
1509983396.81343;  66.02430;  28.16667
1509983430.16542;  65.87433;  27.48693
1509983463.51741;  65.19946;  26.97712
1509983496.86940;  65.12448;  26.63725
1509983530.22139;  65.19946;  26.12745
1509983563.57338;  65.19946;  25.70261
1509983596.92537;  65.79934;  25.53268
1509983630.27736;  66.24925;  25.19281
1509983663.62935;  65.72436;  24.93791
1509983696.98134;  65.42442;  24.76797
1509983730.33333;  65.57439;  24.17320
1509983763.68532;  65.19946;  23.83333
1509983797.03731;  65.49940;  23.15359
1509983830.38930;  64.37463;  23.06863
1509983863.74129;  64.59958;  22.21895
1509983897.09328;  64.74955;  22.30392
1509983930.44527;  64.37463;  21.87908
1509983963.79726;  64.22466;  21.19935
1509983997.14925;  65.42442;  20.60458
1509984030.50124;  63.77475;  20.51961
1509984063.85323;  63.39982;  20.00980
1509984097.20522;  64.59958;  19.92484
1509984130.55721;  63.47481;  19.58497
1509984163.90920;  63.62478;  19.33007
1509984197.26119;  63.02490;  18.82026
1509984230.61318;  63.17487;  18.99020
1509984263.96517;  64.29964;  18.82026
1509984297.31716;  62.27504;  18.39542
1509984330.66915;  62.50000;  17.88562
1509984364.02114;  62.72496;  16.78105
1509984397.37313;  62.05009;  16.95098
1509984430.72512;  62.42501;  16.27124
1509984464.07711;  62.64997;  15.16667
1509984497.42910;  62.12507;  14.40196
1509984530.78109;  61.22525;  15.42157
1509984564.13308;  61.22525;  14.74183
1509984597.48507;  61.15027;  14.65686
1509984630.83706;  60.32543;  14.14706
1509984664.18905;  60.77534;  13.12745
1509984697.54104;  59.50060;  14.06209
1509984730.89303;  59.20066;  13.55229
1509984764.24502;  58.97570;  12.02288
1509984797.59701;  59.12567;  12.44771
1509984830.94901;  59.35063;  11.93791
1509984864.30100;  59.05069;  11.76797
1509984897.65299;  58.22585;  11.59804
1509984931.00498;  58.45081;  11.42810
1509984964.35697;  58.22585;  10.83333
1509984997.70896;  58.75075;  10.49346
1509985031.06095;  58.07588;  10.49346
1509985064.41294;  58.45081;   9.38889
1509985097.76493;  57.92591;   9.38889
1509985131.11692;  58.67576;   7.94444
1509985164.46891;  58.30084;   7.34967
1509985197.82090;  56.87612;   7.85948
1509985231.17289;  56.80114;   7.17974
1509985264.52488;  56.35123;   6.33007
1509985297.87687;  57.92591;   6.07516
1509985331.22886;  57.47600;   4.97059
1509985364.58085;  56.50120;   5.48039
1509985397.93284;  56.05129;   5.56536
1509985431.28483;  56.80114;   4.80065
1509985464.63682;  57.10108;   3.10131
1509985497.98881;  56.72615;   3.10131
1509985531.34080;  56.20126;   2.76144
1509985564.69279;  56.05129;   2.42157
1509985598.04478;  56.95111;   3.18627
1509985631.39677;  57.02609;   2.42157
1509985664.74876;  57.55099;   1.31699
1509985698.10075;  56.35123;   0.29739
1509985731.45274;  57.10108;  -0.12745
1509985764.80473;  56.95111;   0.72222
1509985798.15672;  56.57618;   0.29739
1509985831.50871;  57.77594;  -0.55229
1509985864.86070;  57.55099;  -1.06209
1509985898.21269;  57.47600;  -2.59150
1509985931.56468;  57.47600;  -1.91176
1509985964.91667;  57.40102;  -2.67647
1509985998.26866;  56.57618;  -3.10131
1509986031.62065;  57.62597;  -3.86601
1509986064.97264;  58.60078;  -3.69608
1509986098.32463;  58.22585;  -3.95098
1509986131.67662;  58.67576;  -5.05556
1509986165.02861;  58.90072;  -5.22549
1509986198.38060;  57.55099;  -3.86601
1509986231.73259;  59.65057;  -6.24510
1509986265.08458;  59.95051;  -6.41503
1509986298.43657;  60.10048;  -5.56536
1509986331.78856;  59.57558;  -7.85948
1509986365.14055;  60.62537;  -6.83987
1509986398.49254;  61.15027;  -8.45425
1509986431.84453;  61.60018;  -6.41503
1509986465.19652;  61.37522;  -7.26471
1509986498.54851;  61.82513;  -6.83987
1509986531.90050;  61.75015;  -8.11438
1509986565.25249;  62.35003;  -7.26471
1509986598.60448;  63.17487;  -8.96405
1509986631.95647;  63.47481;  -8.87908
1509986665.30846;  62.87493;  -8.87908
1509986698.66045;  63.47481;  -9.04902
1509986732.01244;  63.92472;  -8.53922
1509986765.36443;  64.82454;  -9.89869
1509986798.71642;  65.42442;  -9.21895
1509986832.06841;  65.27445;  -9.21895
1509986865.42040;  65.87433;  -9.64379
1509986898.77239;  66.17427;  -9.64379
1509986932.12438;  66.17427;  -9.89869
1509986965.47637;  66.39922; -10.32353
1509986998.82836;  66.84913;  -9.30392
1509987032.18035;  67.74895;  -8.62418
1509987065.53234;  67.82394;  -8.11438
1509987098.88433;  68.12388;  -9.38889
1509987132.23632;  68.49880;  -8.70915
1509987165.58831;  69.54859;  -8.62418
1509987198.94030;  69.32364;  -9.89869
1509987232.29229;  69.92352;  -9.38889
1509987265.64428;  70.82334;  -9.38889
1509987298.99627;  70.97331;  -9.55882
1509987332.34826;  71.19826;  -9.30392
1509987365.70025;  71.94811;  -9.55882
1509987399.05224;  71.94811;  -9.64379
1509987432.40423;  71.79814;  -9.55882
1509987465.75622;  72.62298;  -8.96405
1509987499.10821;  72.39802;  -8.28431
1509987532.46020;  72.62298;  -8.53922
1509987565.81219;  72.69796;  -8.96405
1509987599.16418;  73.37283;  -8.19935
1509987632.51617;  73.29784;  -8.62418
1509987665.86816;  74.94751;  -8.96405
1509987699.22015;  74.27265;  -8.62418
1509987732.57214;  75.39742;  -8.11438
1509987765.92413;  74.87253;  -7.34967
1509987799.27612;  76.14727;  -8.45425
1509987832.62811;  76.14727;  -6.58497
1509987865.98010;  76.82214;  -7.77451
1509987899.33209;  76.82214;  -7.51961
1509987932.68408;  76.59718;  -7.26471
1509987966.03607;  77.57199;  -7.34967
1509987999.38806;  78.24685;  -6.92484
1509988032.74005;  77.72196;  -5.99020
1509988066.09204;  78.24685;  -6.07516
1509988099.44403;  78.24685;  -5.73529
1509988132.79602;  78.84673;  -5.22549
1509988166.14801;  79.14667;  -4.88562
1509988199.50000;  78.77175;  -4.80065
1509988232.85199;  79.67157;  -4.63072
1509988266.20398;  79.67157;  -4.12092
1509988299.55597;  81.02130;  -3.86601
1509988332.90796;  81.24625;  -4.03595
1509988366.25995;  80.34643;  -4.29085
1509988399.61194;  81.69616;  -4.03595
1509988432.96393;  81.77115;  -2.93137
1509988466.31592;  82.22106;  -3.18627
1509988499.66791;  82.67097;  -2.93137
1509988533.01990;  82.74595;  -2.50654
1509988566.37189;  82.59598;  -2.25163
1509988599.72388;  82.59598;  -2.50654
1509988633.07587;  83.27085;  -2.08170
1509988666.42786;  83.72076;  -1.74183
1509988699.77985;  83.12088;  -1.65686
1509988733.13184;  83.57079;  -1.57190
1509988766.48383;  85.29544;  -1.40196
1509988799.83582;  85.59538;  -0.46732
1509988833.18781;  85.29544;  -0.63725
1509988866.53980;  85.37043;  -0.55229
1509988899.89179;  85.52040;  -0.38235
1509988933.24378;  85.44541;   0.38235
1509988966.59577;  86.42022;   0.29739
1509988999.94776;  86.64517;   2.25163
1509989033.29975;  86.79514;   0.89216
1509989066.65174;  87.09508;   1.06209
1509989100.00373;  87.84493;   1.99673
1509989133.35572;  87.69496;   1.82680
1509989166.70771;  88.51980;   1.82680
1509989200.05970;  88.29484;   3.01634
1509989233.41169;  88.66977;   3.35621
1509989266.76368;  88.74475;   3.61111
1509989300.11567;  89.19466;   3.86601
1509989333.46766;  89.26965;   4.03595
1509989366.81965;  89.49460;   4.12092
1509989400.17164;  89.26965;   4.46078
1509989433.52363;  89.94451;   4.20588
1509989466.87562;  90.01950;   4.54575
1509989500.22761;  92.26905;   4.80065
1509989533.57960;  91.44421;   4.97059
1509989566.93159;  92.19406;   5.48039
1509989600.28358;  90.84433;   6.24510
1509989633.63557;  91.51920;   5.39542
1509989666.98756;  92.56899;   6.75490
1509989700.33955;  92.94391;   7.43464
1509989733.69154;  92.64397;   7.34967
1509989767.04353;  93.16887;   6.92484
1509989800.39552;  93.76875;   7.09477
1509989833.74751;  91.96911;   7.94444
1509989867.09950;  93.54379;   7.43464
1509989900.45149;  93.76875;   7.77451
1509989933.80348;  94.14367;   8.19935
1509989967.15547;  94.66857;   8.70915
1509990000.50746;  94.51860;   8.96405
1509990033.85945;  95.26845;   8.87908
1509990067.21144;  94.89352;   9.64379
1509990100.56343;  95.49340;   9.81373
1509990133.91542;  95.11848;  10.57843
1509990167.26741;  95.49340;  10.91830
1509990200.61940;  94.96851;  10.83333
1509990233.97139;  96.76815;  10.49346
1509990267.32338;  96.91812;  11.59804
1509990300.67537;  95.49340;  11.93791
1509990334.02736;  96.76815;  12.10784
1509990367.37935;  96.69316;  12.44771
1509990400.73134;  97.14307;  13.46732
1509990434.08333;  97.29304;  13.21242
1509990467.43532;  97.89292;  13.46732
1509990500.78731;  98.19286;  13.29739
1509990534.13930;  97.89292;  14.31699
1509990567.49129;  98.86773;  13.80719
1509990600.84328;  98.94271;  14.48693
1509990634.19527;  98.71776;  14.57190
1509990667.54726;  99.01770;  15.08170
1509990700.89925;  98.94271;  15.16667
1509990734.25124;  99.91752;  15.76144
1509990767.60323;  99.61758;  15.76144
1509990800.95522;  99.61758;  16.10131
1509990834.30721; 100.36743;  16.78105
1509990867.65920; 100.59238;  16.69608
1509990901.01119; 101.49220;  16.78105
1509990934.36318; 101.49220;  17.54575
1509990967.71517; 101.26725;  16.61111
1509991001.06716; 101.49220;  18.48039
1509991034.41915; 101.64217;  18.22549
1509991067.77114; 102.24205;  18.39542
1509991101.12313; 102.46701;  17.46078
1509991134.47512; 102.01710;  17.80065
1509991167.82711; 102.31704;  18.31046
1509991201.17910; 103.06689;  17.97059
1509991234.53109; 103.21686;  18.99020
1509991267.88308; 102.91692;  17.80065
1509991301.23507; 103.74175;  18.99020
1509991334.58706; 103.44181;  18.82026
1509991367.93905; 103.74175;  19.41503
1509991401.29104; 103.89172;  19.24510
1509991434.64303; 104.34163;  19.50000
1509991467.99502; 104.71656;  19.50000
1509991501.34701; 104.94151;  19.33007
1509991534.69901; 104.79154;  19.50000
1509991568.05100; 105.84133;  20.09477
1509991601.40299; 105.69136;  20.26471
1509991634.75498; 105.61638;  19.58497
1509991668.10697; 106.21626;  21.02941
1509991701.45896; 106.59118;  20.51961
1509991734.81095; 106.29124;  18.99020
1509991768.16294; 107.71596;  19.33007
1509991801.51493; 107.19106;  18.99020
1509991834.86692; 107.86593;  20.85948
1509991868.21891; 107.79094;  20.26471
1509991901.57090; 108.69076;  19.66993
1509991934.92289; 108.76575;  20.26471
1509991968.27488; 108.61578;  18.99020
1509992001.62687; 109.36563;  19.66993
1509992034.97886; 109.66557;  19.92484
1509992068.33085; 110.34043;  19.24510
1509992101.68284; 109.96551;  19.66993
1509992135.03483; 110.34043;  18.73529
1509992168.38682; 110.56539;  18.31046
1509992201.73881; 110.34043;  18.90523
1509992235.09080; 111.09028;  18.90523
1509992268.44279; 111.09028;  19.24510
1509992301.79478; 111.54019;  18.56536
1509992335.14677; 111.99010;  18.73529
1509992368.49876; 111.99010;  18.39542
1509992401.85075; 112.51500;  18.31046
1509992435.20274; 112.21506;  17.71569
1509992468.55473; 113.11488;  18.14052
1509992501.90672; 113.18986;  18.39542
1509992535.25871; 113.41482;  16.78105
1509992568.61070; 113.86473;  17.80065
1509992601.96269; 114.83953;  16.35621
1509992635.31468; 114.61458;  16.01634
1509992668.66667; 114.91452;  15.76144
1509992702.01866; 114.46461;  16.35621
1509992735.37065; 114.76455;  16.52614
1509992768.72264; 115.81434;  14.57190
1509992802.07463; 116.33923;  16.01634
1509992835.42662; 116.48920;  15.08170
1509992868.77861; 116.03929;  15.16667
1509992902.13060; 116.33923;  15.08170
1509992935.48259; 116.56419;  15.08170
1509992968.83458; 116.71416;  14.82680
1509993002.18657; 117.31404;  15.33660
1509993035.53856; 117.08908;  14.91176
1509993068.89055; 117.68896;  14.14706
1509993102.24254; 118.21386;  12.87255
1509993135.59453; 117.83893;  12.95752
1509993168.94652; 118.28884;  12.95752
1509993202.29851; 119.56359;  14.23203
1509993235.65050; 119.78854;  12.27778
1509993269.00249; 119.18866;  13.12745
1509993302.35448; 120.01350;  13.04248
1509993335.70647; 121.43821;  12.10784
1509993369.05846; 121.51320;  11.59804
1509993402.41045; 121.88812;  10.74837
1509993435.76244; 123.08788;  11.76797
1509993469.11443; 123.38782;  11.42810
1509993502.46642; 123.98770;  12.02288
1509993535.81841; 124.21266;  13.04248
1509993569.17040; 125.41242;  10.74837
1509993602.52239; 124.66257;  12.53268
1509993635.87438; 125.86233;  12.27778
1509993669.22637; 125.41242;  12.36275
1509993702.57836; 126.53719;  12.44771
1509993735.93035; 127.81194;  12.70261
1509993769.28234; 126.23725;  13.21242
1509993802.63433; 126.61218;  14.14706
1509993835.98632; 127.88692;  12.44771
1509993869.33831; 126.98710;  13.63725
1509993902.69030; 128.56179;  14.23203
1509993936.04229; 128.86173;  14.57190
1509993969.39428; 129.16167;  14.91176
1509994002.74627; 128.93671;  15.67647
1509994036.09826; 130.51140;  15.25163
1509994069.45025; 129.53659;  15.76144
1509994102.80224; 129.23665;  16.18627
1509994136.15423; 130.13647;  16.35621
1509994169.50622; 130.21146;  16.61111
1509994202.85821; 130.58638;  16.52614
1509994236.21020; 131.03629;  17.80065
1509994269.56219; 131.33623;  17.97059
1509994302.91418; 131.93611;  17.88562
1509994336.26617; 132.23605;  18.05556
1509994369.61816; 132.31104;  17.88562
1509994402.97015; 132.53599;  18.99020
1509994436.32214; 131.71116;  17.97059
1509994469.67413; 132.83593;  20.09477
1509994503.02612; 132.46101;  19.58497
1509994536.37811; 133.28584;  20.94444
1509994569.73010; 134.11068;  20.85948
1509994603.08209; 134.26065;  20.85948
1509994636.43408; 134.33563;  20.77451
1509994669.78607; 134.48560;  22.13399
1509994703.13806; 133.81074;  23.06863
1509994736.49005; 134.86053;  22.55882
1509994769.84204; 135.08548;  23.66340
1509994803.19403; 135.01050;  22.89869
1509994836.54602; 135.08548;  23.49346
1509994869.89801; 135.08548;  23.15359
1509994903.25000; 135.08548;  24.17320
1509994936.60199; 135.08548;  23.83333
1509994969.95398; 135.16047;  24.51307
1509995003.30597; 135.08548;  24.34314
1509995036.65796; 135.16047;  24.59804
1509995070.00995; 131.26125;  22.38889
1509995103.36194; 131.86113;  26.63725
1509995136.71393; 131.78614;  20.43464
1509995170.06592; 132.91092;  24.00327
1509995203.41791; 131.18626;  26.12745
1509995236.76990; 132.83593;  25.19281
1509995303.47388; 132.76095;  29.44118
